bus,time,powerCB,solarPowToB,gridPowToB,mainPowToB,eB
6,416,0.0,0.0,0.0,0.0,538.7629670943364
7,416,0.0,0.0,0.0,0.0,239.71479455468446
8,416,0.0,0.0,0.0,0.0,306.89543469016473
9,416,0.0,0.0,0.0,0.0,599.9348516792778
0,417,0.0,0.0,0.0,0.0,467.714198331955
1,417,0.0,0.0,0.0,0.0,578.875
2,417,0.0,0.0,0.0,0.0,460.156293447854
3,417,75.0,65.05217503797053,9.947824962029472,0.0,383.51044116519284
4,417,0.0,0.0,0.0,0.0,576.3201508917493
5,417,0.0,0.0,0.0,0.0,467.21736303279965
6,417,0.0,0.0,0.0,0.0,538.7629670943364
7,417,0.0,0.0,0.0,0.0,139.31479455468445
8,417,0.0,0.0,0.0,0.0,306.8954346901647
9,417,0.0,0.0,0.0,0.0,599.9348516792778
0,418,0.0,0.0,0.0,0.0,467.714198331955
1,418,0.0,0.0,0.0,0.0,578.875
2,418,0.0,0.0,0.0,0.0,460.156293447854
3,418,18.983261173794688,18.983261173794688,0.0,0.0,401.13544116519284
4,418,0.0,0.0,0.0,0.0,576.3201508917493
5,418,0.0,0.0,0.0,0.0,467.21736303279965
6,418,0.0,0.0,0.0,0.0,538.7629670943364
7,418,0.0,0.0,0.0,0.0,139.31479455468445
8,418,75.0,75.0,0.0,0.0,306.8954346901647
9,418,0.0,0.0,0.0,0.0,599.9348516792778
0,419,0.0,0.0,0.0,0.0,467.714198331955
1,419,0.0,0.0,0.0,0.0,578.875
2,419,0.0,0.0,0.0,0.0,460.15629344785395
3,419,18.983261173794745,18.983261173794688,0.0,0.0,405.59650754103467
4,419,0.0,0.0,0.0,0.0,576.3201508917493
5,419,0.0,0.0,0.0,0.0,467.21736303279965
6,419,0.0,0.0,0.0,0.0,329.76296709433643
7,419,0.0,0.0,0.0,0.0,139.31479455468445
8,419,75.0,75.0,0.0,0.0,324.5204346901646
9,419,0.0,0.0,0.0,0.0,599.9348516792778
0,420,0.0,0.0,0.0,0.0,467.714198331955
1,420,0.0,0.0,0.0,0.0,578.875
2,420,0.0,0.0,0.0,0.0,460.15629344785395
3,420,0.0,0.0,0.0,0.0,410.05757391687644
4,420,0.0,0.0,0.0,0.0,576.3201508917493
5,420,0.0,0.0,0.0,0.0,467.21736303279965
6,420,0.0,0.0,0.0,0.0,329.76296709433643
7,420,0.0,0.0,0.0,0.0,139.31479455468445
8,420,51.83440320082104,51.83440320082104,0.0,0.0,342.1454346901646
9,420,0.0,0.0,0.0,0.0,599.9348516792778
0,421,0.0,0.0,0.0,0.0,467.714198331955
1,421,0.0,0.0,0.0,0.0,478.47499999999997
2,421,0.0,0.0,0.0,0.0,460.15629344785395
3,421,0.0,0.0,0.0,0.0,410.0575739168765
4,421,0.0,0.0,0.0,0.0,485.12015089174935
5,421,0.0,0.0,0.0,0.0,467.21736303279965
6,421,0.0,0.0,0.0,0.0,329.76296709433643
7,421,0.0,0.0,0.0,0.0,139.31479455468445
8,421,51.83440320082104,51.83440320082104,0.0,0.0,354.32651944235755
9,421,0.0,0.0,0.0,0.0,599.9348516792778
0,422,0.0,0.0,0.0,0.0,467.714198331955
1,422,0.0,0.0,0.0,0.0,478.47499999999997
2,422,0.0,0.0,0.0,0.0,460.15629344785395
3,422,0.0,0.0,0.0,0.0,410.0575739168765
4,422,0.0,0.0,0.0,0.0,485.12015089174935
5,422,0.0,0.0,0.0,0.0,467.21736303279965
6,422,0.0,0.0,0.0,0.0,329.76296709433643
7,422,0.0,0.0,0.0,0.0,139.31479455468445
8,422,19.683087791339258,19.683087791339258,0.0,0.0,366.5076041945505
9,422,0.0,0.0,0.0,0.0,599.9348516792778
0,423,0.0,0.0,0.0,0.0,467.714198331955
1,423,0.0,0.0,0.0,0.0,478.47499999999997
2,423,0.0,0.0,0.0,0.0,460.15629344785395
3,423,0.0,0.0,0.0,0.0,410.0575739168765
4,423,0.0,0.0,0.0,0.0,485.12015089174935
5,423,0.0,0.0,0.0,0.0,467.21736303279965
6,423,0.0,0.0,0.0,0.0,329.76296709433643
7,423,0.0,0.0,0.0,0.0,139.31479455468445
8,423,19.683087791339258,19.683087791339258,0.0,0.0,371.1331298255152
9,423,0.0,0.0,0.0,0.0,599.9348516792778
0,424,0.0,0.0,0.0,0.0,467.714198331955
1,424,0.0,0.0,0.0,0.0,478.47499999999997
2,424,0.0,0.0,0.0,0.0,460.15629344785395
3,424,0.0,0.0,0.0,0.0,410.0575739168765
4,424,0.0,0.0,0.0,0.0,485.12015089174935
5,424,0.0,0.0,0.0,0.0,467.21736303279965
6,424,0.0,0.0,0.0,0.0,329.76296709433643
7,424,0.0,0.0,0.0,0.0,139.31479455468445
8,424,29.963168270035847,29.963168270035847,0.0,0.0,375.7586554564799
9,424,0.0,0.0,0.0,0.0,599.9348516792778
0,425,0.0,0.0,0.0,0.0,467.714198331955
1,425,0.0,0.0,0.0,0.0,478.47499999999997
2,425,0.0,0.0,0.0,0.0,460.15629344785395
3,425,0.0,0.0,0.0,0.0,410.0575739168765
4,425,0.0,0.0,0.0,0.0,485.12015089174935
5,425,0.0,0.0,0.0,0.0,467.21736303279965
6,425,29.963168270035847,29.963168270035847,0.0,0.0,329.76296709433643
7,425,0.0,0.0,0.0,0.0,139.31479455468445
8,425,0.0,0.0,0.0,0.0,382.79999999993834
9,425,0.0,0.0,0.0,0.0,599.9348516792778
0,426,0.0,0.0,0.0,0.0,467.714198331955
1,426,0.0,0.0,0.0,0.0,478.47499999999997
2,426,0.0,0.0,0.0,0.0,460.15629344785395
3,426,0.0,0.0,0.0,0.0,410.0575739168765
4,426,0.0,0.0,0.0,0.0,485.12015089174935
5,426,0.0,0.0,0.0,0.0,467.21736303279965
6,426,46.0041544838792,46.0041544838792,0.0,0.0,336.80431163779485
7,426,0.0,0.0,0.0,0.0,139.31479455468445
8,426,0.0,0.0,0.0,0.0,382.79999999993834
9,426,0.0,0.0,0.0,0.0,599.9348516792778
0,427,0.0,0.0,0.0,0.0,467.714198331955
1,427,0.0,0.0,0.0,0.0,478.47499999999997
2,427,0.0,0.0,0.0,0.0,460.15629344785395
3,427,0.0,0.0,0.0,0.0,410.0575739168765
4,427,0.0,0.0,0.0,0.0,485.12015089174935
5,427,0.0,0.0,0.0,0.0,467.21736303279965
6,427,46.0041544838792,46.0041544838792,0.0,0.0,347.6152879415065
7,427,0.0,0.0,0.0,0.0,139.31479455468445
8,427,0.0,0.0,0.0,0.0,382.79999999993834
9,427,0.0,0.0,0.0,0.0,599.9348516792778
0,428,0.0,0.0,0.0,0.0,467.714198331955
1,428,0.0,0.0,0.0,0.0,478.47499999999997
2,428,0.0,0.0,0.0,0.0,460.15629344785395
3,428,0.0,0.0,0.0,0.0,410.0575739168765
4,428,0.0,0.0,0.0,0.0,485.12015089174935
5,428,75.0,75.0,0.0,0.0,467.21736303279965
6,428,38.51233990112195,38.51233990112195,0.0,0.0,358.4262642452181
7,428,0.0,0.0,0.0,0.0,139.31479455468445
8,428,0.0,0.0,0.0,0.0,382.79999999993834
9,428,0.0,0.0,0.0,0.0,599.9348516792778
0,429,0.0,0.0,0.0,0.0,467.714198331955
1,429,0.0,0.0,0.0,0.0,478.47499999999997
2,429,0.0,0.0,0.0,0.0,460.15629344785395
3,429,0.0,0.0,0.0,0.0,410.0575739168765
4,429,0.0,0.0,0.0,0.0,485.12015089174935
5,429,75.0,75.0,0.0,0.0,484.84236303279965
6,429,38.51233990112195,38.51233990112195,0.0,0.0,367.47666412198174
7,429,0.0,0.0,0.0,0.0,139.31479455468445
8,429,0.0,0.0,0.0,0.0,382.79999999993834
9,429,0.0,0.0,0.0,0.0,599.9348516792778
0,430,0.0,0.0,0.0,0.0,467.714198331955
1,430,0.0,0.0,0.0,0.0,478.47499999999997
2,430,0.0,0.0,0.0,0.0,460.15629344785395
3,430,0.0,0.0,0.0,0.0,410.0575739168765
4,430,0.0,0.0,0.0,0.0,485.12015089174935
5,430,75.0,75.0,0.0,0.0,502.46736303279965
6,430,18.193110311911425,18.193110311911425,0.0,0.0,376.5270639987454
7,430,75.0,75.0,0.0,0.0,139.31479455468445
8,430,0.0,0.0,0.0,0.0,382.79999999993834
9,430,0.0,0.0,0.0,0.0,599.9348516792778
0,431,0.0,0.0,0.0,0.0,467.714198331955
1,431,0.0,0.0,0.0,0.0,478.47499999999997
2,431,0.0,0.0,0.0,0.0,460.15629344785395
3,431,0.0,0.0,0.0,0.0,410.0575739168765
4,431,0.0,0.0,0.0,0.0,485.12015089174935
5,431,75.0,75.0,0.0,0.0,520.0923630327997
6,431,18.193110311911425,18.193110311911425,0.0,0.0,380.8024449220446
7,431,75.0,75.0,0.0,0.0,156.93979455468445
8,431,0.0,0.0,0.0,0.0,382.79999999993834
9,431,0.0,0.0,0.0,0.0,599.9348516792778
0,432,0.0,0.0,0.0,0.0,467.714198331955
1,432,0.0,0.0,0.0,0.0,478.47499999999997
2,432,0.0,0.0,0.0,0.0,460.15629344785395
3,432,0.0,0.0,0.0,0.0,410.0575739168765
4,432,0.0,0.0,0.0,0.0,485.12015089174935
5,432,75.0,75.0,0.0,0.0,537.7173630327997
6,432,20.199080819208916,20.199080819208916,0.0,0.0,385.07782584534374
7,432,75.0,75.0,0.0,0.0,174.56479455468445
8,432,0.0,0.0,0.0,0.0,382.79999999993834
9,432,0.0,0.0,0.0,0.0,599.9348516792778
0,433,0.0,0.0,0.0,0.0,467.714198331955
1,433,0.0,0.0,0.0,0.0,478.47499999999997
2,433,0.0,0.0,0.0,0.0,460.15629344785395
3,433,0.0,0.0,0.0,0.0,410.0575739168765
4,433,0.0,0.0,0.0,0.0,485.12015089174935
5,433,20.199080819208916,20.199080819208916,0.0,0.0,555.3423630327997
6,433,75.0,75.0,0.0,0.0,389.82460983785785
7,433,75.0,75.0,0.0,0.0,192.18979455468445
8,433,0.0,0.0,0.0,0.0,382.79999999993834
9,433,0.0,0.0,0.0,0.0,599.9348516792778
0,434,0.0,0.0,0.0,0.0,467.714198331955
1,434,0.0,0.0,0.0,0.0,478.47499999999997
2,434,0.0,0.0,0.0,0.0,460.15629344785395
3,434,0.0,0.0,0.0,0.0,410.0575739168765
4,434,0.0,0.0,0.0,0.0,485.12015089174935
5,434,32.90147593305272,32.90147593305272,0.0,0.0,560.0891470253138
6,434,75.0,75.0,0.0,0.0,407.44960983785785
7,434,75.0,75.0,0.0,0.0,209.81479455468445
8,434,0.0,0.0,0.0,0.0,382.79999999993834
9,434,0.0,0.0,0.0,0.0,599.9348516792778
0,435,0.0,0.0,0.0,0.0,467.714198331955
1,435,0.0,0.0,0.0,0.0,478.47499999999997
2,435,0.0,0.0,0.0,0.0,460.15629344785395
3,435,0.0,0.0,0.0,0.0,410.0575739168765
4,435,0.0,0.0,0.0,0.0,485.12015089174935
5,435,75.0,75.0,0.0,0.0,567.8209938695811
6,435,32.90147593305272,32.90147593305272,0.0,0.0,425.07460983785785
7,435,75.0,75.0,0.0,0.0,227.43979455468445
8,435,0.0,0.0,0.0,0.0,382.79999999993834
9,435,0.0,0.0,0.0,0.0,599.9348516792778
0,436,0.0,0.0,0.0,0.0,467.714198331955
1,436,0.0,0.0,0.0,0.0,478.47499999999997
2,436,0.0,0.0,0.0,0.0,460.15629344785395
3,436,0.0,0.0,0.0,0.0,410.0575739168765
4,436,0.0,0.0,0.0,0.0,485.12015089174935
5,436,17.21538389096216,17.21538389096216,0.0,0.0,585.4459938695811
6,436,75.0,75.0,0.0,0.0,432.80645668212526
7,436,75.0,75.0,0.0,0.0,245.06479455468445
8,436,0.0,0.0,0.0,0.0,382.79999999993834
9,436,0.0,0.0,0.0,0.0,599.9348516792778
0,437,0.0,0.0,0.0,0.0,467.714198331955
1,437,0.0,0.0,0.0,0.0,478.47499999999997
2,437,0.0,0.0,0.0,0.0,460.15629344785395
3,437,0.0,0.0,0.0,0.0,410.0575739168765
4,437,0.0,0.0,0.0,0.0,485.12015089174935
5,437,71.2448318456276,71.2448318456276,0.0,0.0,589.4916090839572
6,437,20.97055204533456,20.97055204533456,0.0,0.0,450.43145668212526
7,437,75.0,75.0,0.0,0.0,262.68979455468445
8,437,0.0,0.0,0.0,0.0,382.79999999993834
9,437,0.0,0.0,0.0,0.0,599.9348516792778
0,438,0.0,0.0,0.0,0.0,467.714198331955
1,438,0.0,0.0,0.0,0.0,478.47499999999997
2,438,0.0,0.0,0.0,0.0,460.15629344785395
3,438,0.0,0.0,0.0,0.0,410.0575739168765
4,438,0.0,0.0,0.0,0.0,485.12015089174935
5,438,0.0,0.0,0.0,0.0,606.2341445676797
6,438,73.16290175215394,73.16290175215394,0.0,0.0,455.3595364127789
7,438,75.0,75.0,0.0,0.0,280.31479455468445
8,438,0.0,0.0,0.0,0.0,382.79999999993834
9,438,0.0,0.0,0.0,0.0,599.9348516792778
0,439,0.0,0.0,0.0,0.0,467.714198331955
1,439,0.0,0.0,0.0,0.0,478.47499999999997
2,439,0.0,0.0,0.0,0.0,460.15629344785395
3,439,0.0,0.0,0.0,0.0,410.0575739168765
4,439,0.0,0.0,0.0,0.0,485.12015089174935
5,439,0.0,0.0,0.0,0.0,606.2341445676797
6,439,73.16290175215394,73.16290175215394,0.0,0.0,472.55281832453505
7,439,75.0,75.0,0.0,0.0,297.93979455468445
8,439,0.0,0.0,0.0,0.0,382.79999999993834
9,439,0.0,0.0,0.0,0.0,599.9348516792778
0,440,0.0,0.0,0.0,0.0,467.714198331955
1,440,0.0,0.0,0.0,0.0,478.47499999999997
2,440,0.0,0.0,0.0,0.0,460.15629344785395
3,440,0.0,0.0,0.0,0.0,410.0575739168765
4,440,0.0,0.0,0.0,0.0,485.12015089174935
5,440,0.0,0.0,0.0,0.0,606.2341445676797
6,440,68.04859383685479,68.04859383685479,0.0,0.0,489.7461002362912
7,440,75.0,75.0,0.0,0.0,315.56479455468445
8,440,0.0,0.0,0.0,0.0,382.79999999993834
9,440,0.0,0.0,0.0,0.0,599.9348516792778
0,441,0.0,0.0,0.0,0.0,467.714198331955
1,441,0.0,0.0,0.0,0.0,478.47499999999997
2,441,0.0,0.0,0.0,0.0,460.15629344785395
3,441,0.0,0.0,0.0,0.0,410.0575739168765
4,441,0.0,0.0,0.0,0.0,485.12015089174935
5,441,0.0,0.0,0.0,0.0,606.2341445676797
6,441,68.04859383685061,68.0485938368507,0.0,0.0,505.7375197879521
7,441,75.0,75.0,0.0,0.0,333.18979455468445
8,441,4.092726157978177e-12,4.092726157978177e-12,0.0,0.0,382.79999999993834
9,441,0.0,0.0,0.0,0.0,599.9348516792778
0,442,0.0,0.0,0.0,0.0,467.714198331955
1,442,0.0,0.0,0.0,0.0,478.47499999999997
2,442,0.0,0.0,0.0,0.0,460.15629344785395
3,442,0.0,0.0,0.0,0.0,410.0575739168765
4,442,0.0,0.0,0.0,0.0,485.12015089174935
5,442,46.556569363357355,46.556569363357355,0.0,0.0,606.2341445676797
6,442,0.0,0.0,0.0,0.0,521.728939339612
7,442,75.0,75.0,0.0,0.0,350.81479455468445
8,442,0.0,0.0,0.0,0.0,382.7999999999393
9,442,0.0,0.0,0.0,0.0,599.9348516792778
0,443,0.0,0.0,0.0,0.0,467.714198331955
1,443,0.0,0.0,0.0,0.0,478.47499999999997
2,443,0.0,0.0,0.0,0.0,460.15629344785395
3,443,0.0,0.0,0.0,0.0,410.0575739168765
4,443,0.0,0.0,0.0,0.0,485.12015089174935
5,443,46.556569363357355,46.556569363357355,0.0,0.0,617.1749383680686
6,443,0.0,0.0,0.0,0.0,521.728939339612
7,443,75.0,75.0,0.0,0.0,368.43979455468445
8,443,0.0,0.0,0.0,0.0,382.7999999999393
9,443,0.0,0.0,0.0,0.0,599.9348516792778
0,444,0.0,0.0,0.0,0.0,467.714198331955
1,444,0.0,0.0,0.0,0.0,478.47499999999997
2,444,0.0,0.0,0.0,0.0,460.15629344785395
3,444,0.0,0.0,0.0,0.0,410.05757391687655
4,444,0.0,0.0,0.0,0.0,485.12015089174935
5,444,16.45158423549826,16.45158423549826,0.0,0.0,628.1157321684576
6,444,0.0,0.0,0.0,0.0,521.728939339612
7,444,75.0,75.0,0.0,0.0,386.06479455468445
8,444,0.0,0.0,0.0,0.0,382.7999999999393
9,444,0.0,0.0,0.0,0.0,599.9348516792778
0,445,0.0,0.0,0.0,0.0,467.714198331955
1,445,0.0,0.0,0.0,0.0,478.47499999999997
2,445,0.0,0.0,0.0,0.0,460.15629344785395
3,445,0.0,0.0,0.0,0.0,410.05757391687655
4,445,0.0,0.0,0.0,0.0,485.12015089174935
5,445,16.45158423549826,16.45158423549826,0.0,0.0,631.9818544637997
6,445,0.0,0.0,0.0,0.0,521.728939339612
7,445,75.0,75.0,0.0,0.0,403.68979455468445
8,445,0.0,0.0,0.0,0.0,382.7999999999393
9,445,0.0,0.0,0.0,0.0,599.9348516792778
0,446,0.0,0.0,0.0,0.0,467.714198331955
1,446,0.0,0.0,0.0,0.0,478.47499999999997
2,446,0.0,0.0,0.0,0.0,460.15629344785395
3,446,0.0,0.0,0.0,0.0,410.05757391687655
4,446,0.0,0.0,0.0,0.0,485.12015089174935
5,446,0.0,0.0,0.0,0.0,635.8479767591418
6,446,0.0,0.0,0.0,0.0,521.728939339612
7,446,72.1731008850979,72.1731008850979,0.0,0.0,421.31479455468445
8,446,0.0,0.0,0.0,0.0,382.7999999999393
9,446,0.0,0.0,0.0,0.0,599.9348516792778
0,447,0.0,0.0,0.0,0.0,467.714198331955
1,447,0.0,0.0,0.0,0.0,478.47499999999997
2,447,0.0,0.0,0.0,0.0,460.15629344785395
3,447,0.0,0.0,0.0,0.0,410.05757391687655
4,447,0.0,0.0,0.0,0.0,485.12015089174935
5,447,0.0,0.0,0.0,0.0,635.8479767591418
6,447,0.0,0.0,0.0,0.0,521.728939339612
7,447,72.1731008850979,72.1731008850979,0.0,0.0,438.27547326268245
8,447,0.0,0.0,0.0,0.0,382.7999999999393
9,447,0.0,0.0,0.0,0.0,599.9348516792778
0,448,0.0,0.0,0.0,0.0,467.714198331955
1,448,0.0,0.0,0.0,0.0,478.47499999999997
2,448,0.0,0.0,0.0,0.0,460.15629344785395
3,448,0.0,0.0,0.0,0.0,410.05757391687655
4,448,0.0,0.0,0.0,0.0,485.12015089174935
5,448,0.0,0.0,0.0,0.0,635.8479767591418
6,448,0.0,0.0,0.0,0.0,521.728939339612
7,448,26.820996605322986,26.820996605322986,0.0,0.0,455.23615197068045
8,448,0.0,0.0,0.0,0.0,382.7999999999393
9,448,0.0,0.0,0.0,0.0,599.9348516792778
0,449,0.0,0.0,0.0,0.0,467.714198331955
1,449,0.0,0.0,0.0,0.0,478.47499999999997
2,449,0.0,0.0,0.0,0.0,460.15629344785395
3,449,0.0,0.0,0.0,0.0,410.05757391687655
4,449,0.0,0.0,0.0,0.0,485.12015089174935
5,449,0.0,0.0,0.0,0.0,635.8479767591418
6,449,0.0,0.0,0.0,0.0,521.728939339612
7,449,26.820996605322986,26.820996605322986,0.0,0.0,461.5390861729314
8,449,0.0,0.0,0.0,0.0,382.7999999999393
9,449,0.0,0.0,0.0,0.0,599.9348516792778
0,450,0.0,0.0,0.0,0.0,467.714198331955
1,450,0.0,0.0,0.0,0.0,478.47499999999997
2,450,0.0,0.0,0.0,0.0,460.15629344785395
3,450,0.0,0.0,0.0,0.0,410.05757391687655
4,450,0.0,0.0,0.0,0.0,485.12015089174935
5,450,0.0,0.0,0.0,0.0,635.8479767591418
6,450,0.0,0.0,0.0,0.0,521.728939339612
7,450,9.828888541454262,9.828888541454273,0.0,0.0,467.84202037518224
8,450,0.0,0.0,0.0,0.0,382.7999999999393
9,450,0.0,0.0,0.0,0.0,599.9348516792778
0,451,0.0,0.0,0.0,0.0,467.714198331955
1,451,0.0,0.0,0.0,0.0,478.47499999999997
2,451,0.0,0.0,0.0,0.0,460.15629344785395
3,451,0.0,0.0,0.0,0.0,410.05757391687655
4,451,0.0,0.0,0.0,0.0,485.12015089174935
5,451,0.0,0.0,0.0,0.0,635.8479767591418
6,451,0.0,0.0,0.0,0.0,521.728939339612
7,451,9.828888541454273,9.828888541454273,0.0,0.0,470.15180918242396
8,451,0.0,0.0,0.0,0.0,382.7999999999393
9,451,0.0,0.0,0.0,0.0,599.9348516792778
0,452,0.0,0.0,0.0,0.0,467.714198331955
1,452,0.0,0.0,0.0,0.0,478.47499999999997
2,452,0.0,0.0,0.0,0.0,460.15629344785395
3,452,0.0,0.0,0.0,0.0,410.05757391687655
4,452,0.0,0.0,0.0,0.0,485.12015089174935
5,452,0.0,0.0,0.0,0.0,635.8479767591418
6,452,0.0,0.0,0.0,0.0,521.728939339612
7,452,13.828346563933906,13.828346563933906,0.0,0.0,472.46159798966573
8,452,0.0,0.0,0.0,0.0,382.7999999999393
9,452,0.0,0.0,0.0,0.0,599.9348516792778
0,453,0.0,0.0,0.0,0.0,467.714198331955
1,453,0.0,0.0,0.0,0.0,478.47499999999997
2,453,0.0,0.0,0.0,0.0,460.15629344785395
3,453,0.0,0.0,0.0,0.0,410.05757391687655
4,453,0.0,0.0,0.0,0.0,485.12015089174935
5,453,0.0,0.0,0.0,0.0,635.8479767591418
6,453,0.0,0.0,0.0,0.0,521.728939339612
7,453,13.82834656393402,13.828346563933906,0.0,0.0,475.71125943219016
8,453,0.0,0.0,0.0,0.0,382.79999999993936
9,453,0.0,0.0,0.0,0.0,599.9348516792778
0,454,0.0,0.0,0.0,0.0,467.714198331955
1,454,0.0,0.0,0.0,0.0,478.47499999999997
2,454,0.0,0.0,0.0,0.0,460.15629344785395
3,454,0.0,0.0,0.0,0.0,410.05757391687655
4,454,0.0,0.0,0.0,0.0,485.12015089174935
5,454,0.0,0.0,0.0,0.0,635.8479767591418
6,454,0.0,0.0,0.0,0.0,521.728939339612
7,454,0.5141435844818483,0.5141435844818483,0.0,0.0,478.96092087471465
8,454,0.0,0.0,0.0,0.0,382.79999999993936
9,454,0.0,0.0,0.0,0.0,599.9348516792778
0,455,0.0,0.0,0.0,0.0,467.714198331955
1,455,0.0,0.0,0.0,0.0,478.47499999999997
2,455,0.0,0.0,0.0,0.0,460.15629344785395
3,455,0.0,0.0,0.0,0.0,410.05757391687655
4,455,0.0,0.0,0.0,0.0,485.12015089174935
5,455,0.0,0.0,0.0,0.0,635.8479767591418
6,455,0.0,0.0,0.0,0.0,521.728939339612
7,455,0.5141435844818716,0.5141435844818483,0.0,0.0,479.0817446170679
8,455,0.0,0.0,0.0,0.0,235.39999999993935
9,455,0.0,0.0,0.0,0.0,599.9348516792778
0,456,0.0,0.0,0.0,0.0,467.714198331955
1,456,0.0,0.0,0.0,0.0,478.47499999999997
2,456,0.0,0.0,0.0,0.0,460.15629344785395
3,456,0.0,0.0,0.0,0.0,410.05757391687655
4,456,0.0,0.0,0.0,0.0,485.12015089174935
5,456,0.0,0.0,0.0,0.0,635.8479767591418
6,456,0.0,0.0,0.0,0.0,521.728939339612
7,456,0.23559909746647095,0.23559909746647095,0.0,0.0,479.20256835942115
8,456,0.0,0.0,0.0,0.0,235.39999999993935
9,456,0.0,0.0,0.0,0.0,599.9348516792778
0,457,0.0,0.0,0.0,0.0,467.714198331955
1,457,0.0,0.0,0.0,0.0,478.47499999999997
2,457,0.0,0.0,0.0,0.0,460.15629344785395
3,457,0.0,0.0,0.0,0.0,410.05757391687655
4,457,0.0,0.0,0.0,0.0,485.12015089174935
5,457,0.0,0.0,0.0,0.0,635.8479767591418
6,457,0.0,0.0,0.0,0.0,521.728939339612
7,457,1.3492163944861204,0.23559909746647095,0.0,1.1136172970195275,479.25793414732584
8,457,0.0,0.0,0.0,0.0,235.39999999993935
9,457,0.0,0.0,0.0,0.0,390.1348516792778
0,458,0.0,0.0,0.0,0.0,467.714198331955
1,458,0.0,0.0,0.0,0.0,478.47499999999997
2,458,0.0,0.0,0.0,0.0,460.15629344785395
3,458,0.0,0.0,0.0,0.0,410.05757391687655
4,458,0.0,0.0,0.0,0.0,485.12015089174935
5,458,0.0,0.0,0.0,0.0,635.8479767591418
6,458,0.0,0.0,0.0,0.0,521.728939339612
7,458,0.0,0.0,0.0,0.0,479.57500000003006
8,458,0.0,0.0,0.0,0.0,235.39999999993935
9,458,0.0,0.0,0.0,0.0,390.1348516792778
0,459,0.0,0.0,0.0,0.0,467.714198331955
1,459,0.0,0.0,0.0,0.0,478.47499999999997
2,459,0.0,0.0,0.0,0.0,460.15629344785395
3,459,0.0,0.0,0.0,0.0,201.05757391687655
4,459,0.0,0.0,0.0,0.0,485.12015089174935
5,459,0.0,0.0,0.0,0.0,635.8479767591418
6,459,0.0,0.0,0.0,0.0,521.728939339612
7,459,0.0,0.0,0.0,0.0,479.57500000003006
8,459,0.0,0.0,0.0,0.0,235.39999999993935
9,459,0.0,0.0,0.0,0.0,390.1348516792778
0,460,0.0,0.0,0.0,0.0,210.31419833195503
1,460,0.0,0.0,0.0,0.0,478.47499999999997
2,460,0.0,0.0,0.0,0.0,265.756293447854
3,460,0.0,0.0,0.0,0.0,201.05757391687655
4,460,0.0,0.0,0.0,0.0,485.12015089174935
5,460,0.0,0.0,0.0,0.0,635.8479767591418
6,460,0.0,0.0,0.0,0.0,521.728939339612
7,460,0.0,0.0,0.0,0.0,479.57500000003006
8,460,0.0,0.0,0.0,0.0,235.39999999993935
9,460,0.0,0.0,0.0,0.0,390.1348516792778
0,461,0.0,0.0,0.0,0.0,210.31419833195503
1,461,0.0,0.0,0.0,0.0,478.47499999999997
2,461,0.0,0.0,0.0,0.0,265.756293447854
3,461,0.0,0.0,0.0,0.0,201.05757391687655
4,461,0.0,0.0,0.0,0.0,485.12015089174935
5,461,0.0,0.0,0.0,0.0,635.8479767591418
6,461,0.0,0.0,0.0,0.0,521.728939339612
7,461,0.0,0.0,0.0,0.0,479.57500000003006
8,461,0.0,0.0,0.0,0.0,235.39999999993935
9,461,0.0,0.0,0.0,0.0,390.1348516792778
0,462,0.0,0.0,0.0,0.0,210.31419833195503
1,462,0.0,0.0,0.0,0.0,478.47499999999997
2,462,0.0,0.0,0.0,0.0,265.756293447854
3,462,0.0,0.0,0.0,0.0,201.05757391687655
4,462,0.0,0.0,0.0,0.0,485.12015089174935
5,462,0.0,0.0,0.0,0.0,635.8479767591418
6,462,0.0,0.0,0.0,0.0,521.728939339612
7,462,0.0,0.0,0.0,0.0,479.57500000003006
8,462,0.0,0.0,0.0,0.0,235.39999999993935
9,462,0.0,0.0,0.0,0.0,390.1348516792778
0,463,0.0,0.0,0.0,0.0,210.31419833195503
1,463,0.0,0.0,0.0,0.0,478.47499999999997
2,463,0.0,0.0,0.0,0.0,265.756293447854
3,463,0.0,0.0,0.0,0.0,201.05757391687655
4,463,0.0,0.0,0.0,0.0,485.12015089174935
5,463,0.0,0.0,0.0,0.0,635.8479767591418
6,463,0.0,0.0,0.0,0.0,521.728939339612
7,463,0.0,0.0,0.0,0.0,479.57500000003006
8,463,0.0,0.0,0.0,0.0,235.39999999993935
9,463,0.0,0.0,0.0,0.0,390.1348516792778
0,464,0.0,0.0,0.0,0.0,210.31419833195503
1,464,0.0,0.0,0.0,0.0,478.47499999999997
2,464,0.0,0.0,0.0,0.0,265.756293447854
3,464,0.0,0.0,0.0,0.0,201.05757391687655
4,464,0.0,0.0,0.0,0.0,485.12015089174935
5,464,0.0,0.0,0.0,0.0,635.8479767591418
6,464,0.0,0.0,0.0,0.0,521.728939339612
7,464,0.0,0.0,0.0,0.0,479.57500000003006
8,464,0.0,0.0,0.0,0.0,235.39999999993935
9,464,0.0,0.0,0.0,0.0,390.1348516792778
0,465,0.0,0.0,0.0,0.0,210.31419833195503
1,465,0.0,0.0,0.0,0.0,478.47499999999997
2,465,0.0,0.0,0.0,0.0,265.756293447854
3,465,0.0,0.0,0.0,0.0,201.05757391687655
4,465,0.0,0.0,0.0,0.0,485.12015089174935
